source,target
1075328,1052228
1075328,1430346
1075328,1633982
1075328,811701
1075328,28932
1075328,318186
1075328,245658
1075328,95872034
1075328,120342440
1075328,1041073
1075328,427855
1677972,500379
1677972,1377486
1677972,1669932
1677972,347928
1677972,76869205
1677972,591752
1677972,1524488
1677972,1570927
1677972,461860
1677972,1712542
1677972,100345
1677972,189659891
1677972,1950513
1677972,760439
1677972,625936
1677972,1225648
1677972,1376184
1781361,161831507
1781361,98218239
1781361,82577596
1781361,1459512
1781361,1162029
1781361,1719803
1781361,72150
1781361,948916
1781361,1843685
1781361,823088
1781361,197746
130798,72652
130798,25546376
130798,826565
130798,271938
130798,466815
130798,407987
130798,64708179
130798,20978208
130798,85814259
130798,1011888
130798,139381280
130798,956071
130798,1345653
130798,1732167
130798,603736
130798,895703
1022636,62279632
1022636,1779813
1022636,778962
1022636,56195
1022636,122443281
1599568,1450343
1599568,1953529
1599568,1673132
1599568,1625873
1599568,161831507
1599568,1456410
1599568,540972
1599568,531278
1599568,1740276
1599568,111851
1599568,850939
174104,43654
174104,1517117
174104,7832
1344836,1930681
1344836,91674014
1344836,7832
1344836,1596533
1344836,1792838
1344836,1712542
1344836,143722335
1344836,169774
1344836,162543282
1344836,570453
1344836,665535
1344836,1030013
818824,1134872
818824,106689
577131,1052228
577131,665266
577131,1503578
577131,1154891
577131,1489134
577131,1171700
577131,238279
577131,631064
577131,1283214
577131,561156
577131,515323
577131,192719994
577131,19300
577131,161831507
577131,1223097
577131,1670833
577131,1430414
577131,739145
47829,789969
47829,1680322
47829,163256838
47829,100842
47829,638466
47829,63114941
47829,8234206
47829,512954
1570514,1353758
1570514,1935707
1570514,272669
1570514,59159956
1570514,111604
1570514,1907970
1570514,555882
1570514,1202543
1570514,747639
1570514,1408921
1570514,730804
1570514,1446009
1570514,1205651
1666141,1199182
1666141,981147
1666141,1008926
1666141,873751
1666141,1560742
1666141,1536503
1666141,1166797
1666141,1201493
1666141,1218090
1666141,1569253
1666141,445276
1666141,1986933
1666141,203036
1666141,751831
1268492,161831507
1268492,231604
1268492,1674414
1268492,1485635
1268492,352895
1268492,1648706
1268492,1900887
1268492,1966631
1268492,1587041
1268492,13748
1268492,102524
1268492,1519486
1268492,1329148
1268492,3482533
1268492,1059230
1268492,922514
1268492,792696
1268492,324708
1268492,1901550
1268492,1406924
1268492,735354
1268492,138097064
1268492,800476
1268492,1316739
1268492,515323
1268492,1869871
1268492,1920937
1268492,446615
1268492,598285
1268492,608874
1268492,1301763
1268492,1233360
1268492,179928
1268492,1017213
1268492,103163
1268492,1834730
1268492,1585596
1268492,383649
1449233,198382
1449233,367586
1449233,1218090
1449233,354224
1449233,1200546
1449233,261195
1449233,1596533
1449233,101389
1449233,258019
1449233,938893
1449233,51711
1449233,27313633
1449233,1712542
1449233,4377279
1449233,177537342
1449233,678464
1449233,230008
1449233,1418391
1449233,935769
1449233,520317
1449233,1559646
1449233,1513929
1449233,108209556
1449233,701121
1449233,1883315
1449233,226821
786194,23986625
786194,166908995
786194,116387325
786194,81578506
786194,1879190
786194,1134872
786194,515323
786194,18783076
786194,472523
786194,1188309
786194,679372
786194,1397706
786194,537476
1799382,14176619
1799382,130549
1799382,230586
1799382,409230
1799382,1957983
1799382,1024066
1799382,651105
1799382,615645
1799382,55198661
1799382,1773805
1799382,392477
433641,7832
433641,169774
433641,43654
433641,31609
433641,427855
433641,859367
606511,23986625
606511,51878535
606511,94346
606511,102269435
606511,1270013
606511,189886739
606511,515323
606511,1953529
606511,681440
606511,1295327
606511,84408402
606511,1289043
606511,679372
1364929,177785968
1364929,49848860
1364929,177183775
1364929,908894
1364929,622843
1364929,1712542
1364929,538534
1364929,68268
1364929,8438375
1364929,93056159
1364929,871220
1364929,1204286
1668551,1396751
1668551,56600062
1668551,163138661
307495,37788
307495,538436
307495,386021
307495,1560742
307495,1569253
307495,1949246
307495,547832
307495,178012
307495,1868826
307495,96660
307495,1888209
307495,13149785
762747,184312603
762747,189066852
762747,171398
762747,1953529
762747,47894078
762747,131440607
762747,141046578
762747,1057826
762747,1596533
762747,515323
762747,62784347
762747,1999403
762747,89087751
762747,12131951
762747,155193842
762747,582518
498126,1199182
498126,1569253
498126,445276
498126,785258
498126,981147
498126,1953529
1189707,1052228
1189707,109140
1189707,811701
1189707,157537
1189707,1430414
1189707,874260
1189707,1722761
1189707,832348
1189707,1224074
1189707,597719
1189707,1003813
1189707,1529130
1189707,1265271
1189707,171398
1189707,161831507
1189707,665266
1189707,1294263
1189707,1171700
1189707,1503578
1189707,1912867
1189707,710990
1189707,1317393
1189707,685723
1189707,714093
1189707,525017
1189707,318186
1189707,1089973
1189707,1058932
1189707,899911
1189707,263196
1189707,1553220
1189707,317172
1189707,89764
1189707,1615380
1189707,165229
1189707,1154592
1189707,1934515
1189707,198881428
1189707,427855
1189707,1331149
1189707,1508507
1189707,1059693
1189707,1712542
1189707,911769
1189707,862520
1189707,1310890
1189707,238279
1189707,363170
1189707,738672
1189707,483312
1189707,500379
114312,147248644
114312,133431581
114312,82693180
114312,55334710
114312,94532389
114312,36724332
114312,191327412
114312,370562
114312,1121128
114312,1425329
114312,1497566
114312,193378696
114312,1645178
114312,914359
114312,1568346
608221,23986625
608221,48762243
608221,166908995
608221,38225357
608221,116387325
608221,81578506
608221,23211997
1110593,933499
1110593,189038518
1110593,493558
1110593,177981538
1110593,1026771
1110593,1519308
1110593,117135027
1110593,450653
1110593,1969309
1110593,1604875
1110593,3886808
1110593,1650739
1110593,138489192
1110593,13576658
1110593,1774787
1110593,1925530
1110593,3482533
1110593,515323
1110593,679372
1110593,161831507
1110593,1054471
1110593,1741745
1110593,254952
1110593,878009
1110593,1747588
1110593,230117
1110593,198829
1110593,667470
1110593,493013
1110593,692381
1110593,569629
1110593,387857
1110593,486598
1110593,716597
1110593,206562
1110593,529680
1110593,1920832
1110593,18783076
1110593,1950041
1110593,4015076
1110593,1949862
1110593,1020147
1110593,1270258
1110593,1645178
1110593,44420998
1110593,567741
1110593,20925349
1110593,8438375
1110593,237570
1110593,882231
1110593,1949465
1110593,92515875
1110593,172692
1110593,1318432
1110593,875590
998291,1317393
998291,887242
998291,615960
998291,119086
998291,1022050
998291,463976
1559783,198881428
1559783,179857493
1559783,1392920
1559783,191273
1559783,981147
1559783,81002593
1559783,159813948
1559783,195157434
1559783,17578133
1559783,1992295
1559783,121190
1559783,1327219
1559783,367586
317602,1317393
317602,1665174
317602,10691
317602,55198661
317602,664667
317602,1783454
317602,1226884
317602,161831507
317602,1590667
317602,373204
317602,1667142
317602,1712542
317602,1463433
317602,44352
317602,1759919
317602,233813
317602,195735
317602,1291350
317602,1684169
467223,981147
467223,1560742
467223,1897847
467223,4266
467223,37788
467223,1569253
467223,409589
467223,1629007
467223,1765956
1282751,1945893
1282751,145401597
1282751,200346
1282751,1497545
1282751,86450825
1282751,41424146
1282751,128121466
1282751,112613507
1282751,168463927
644492,116443215
644492,768169
644492,1679850
644492,120453519
137050,107341
137050,105190
137050,797638
137050,1138326
137050,427855
774375,190229
774375,682299
774375,455468
774375,981147
774375,1319486
1013087,1953529
1013087,94346
1013087,1915814
1013087,731516
1013087,1317393
1013087,948485
1013087,171398
1013087,1799967
1013087,604596
1013087,1356169
1013087,517900
1013087,1409450
1013087,909486
176668971,604596
176668971,1356169
176668971,94346
176668971,517900
176668971,1799967
176668971,948485
176668971,1317393
176668971,1409450
1098983,60989614
1098983,45427011
1098983,63938030
1098983,33569194
1098983,72607259
1098983,499652
1098983,46751421
1098983,116363546
1098983,198758822
1723525,1945893
1723525,1386056
1723525,113764897
1723525,1047218
1723525,1712542
1723525,856252
1723525,20694746
1723525,440115
1723525,1851717
1723525,981147
1723525,427855
812974,110162683
812974,171398
812974,30102403
812974,1645178
812974,568978
812974,1739073
812974,147248644
812974,1175857
812974,983159
812974,27891
812974,1510881
812974,1353758
812974,246416
165273,935769
165273,115807286
165273,183213050
165273,1199182
165273,1218090
165273,626103
165273,231387
165273,327169
165273,981147
165273,367586
165273,162421745
165273,709776
165273,39585333
165273,1255461
165273,283660
165273,133510479
165273,115845812
165273,1171702
165273,1355693
165273,164349066
165273,190803
165273,1674826
165273,296985
165273,1378441
1923291,171398
1923291,1543384
1923291,270597
1923291,396262
1923291,949460
1923291,1095847
1923291,1013087
1923291,1999981
1923291,1160017
1923291,338826
604788,82577596
604788,37777451
604788,167618813
604788,463650
604788,824756
1046828,999134
1046828,409589
1046828,1258372
1046828,1560742
1046828,1540253
1046828,1905618
1046828,1383769
775622,121190
775622,1392920
775622,195531936
775622,1645178
775622,191273
775622,1712542
775622,1331149
775622,1687408
775622,108958582
775622,1835647
775622,122865576
775622,1327219
775622,935769
775622,412767
775622,1556120
775622,367586
775622,514162
775622,93056159
775622,212098
775622,304499
775622,159371923
775622,310208
775622,104566
775622,981147
1345747,880333
1345747,1187120
1345747,115347
1345747,1694085
1345747,256846
1345747,1675256
378921,84450750
378921,871487
378921,52125
378921,1019532
378921,1396654
378921,802773
378921,38450082
1808782,161087726
1808782,1712542
1808782,515323
1808782,166351808
1808782,113156164
1808782,168789626
1808782,193714632
1808782,174643777
1808782,57338281
1808782,171681748
1808782,68029311
1808782,182254147
1808782,52796072
1808782,1005850
1808782,981147
1808782,141478
1808782,150616136
1808782,161195989
1808782,143434491
1808782,191255553
1808782,774360
1808782,161049635
498954,1612841
498954,1856099
498954,445276
498954,1544908
498954,32612003
498954,33237157
498954,56496671
498954,3022792
498954,171288855
498954,1013783
498954,1569253
498954,1443989
498954,16443199
498954,1897847
498954,1096902
498954,986493
498954,1243353
498954,329571
498954,1784492
498954,850356
498954,1574527
498954,1420677
498954,1331755
498954,616856
498954,1229833
498954,1493636
498954,1326844
498954,731949
498954,1005555
498954,1791375
498954,1291024
498954,1540511
498954,1149958
498954,1500729
498954,54942699
498954,1740382
498954,1461463
498954,1483358
498954,935809
498954,324254
498954,642316
498954,409814
498954,1821499
498954,1481639
498954,514643
1966362,1953529
1966362,20238
1966362,50284817
1966362,1882893
1966362,192138551
1966362,838394
1966362,1743111
1966362,929437
588099,1052228
588099,1356455
588099,1558249
588099,899911
588099,525017
588099,881364
588099,1989300
588099,1912867
588099,1503578
1642608,427855
1642608,7832
1642608,43654
1642608,232986
1642608,31609
1642608,1485112
1642608,158228882
1642608,291273
767522,1119707
767522,218156
767522,697591
767522,427855
767522,329571
767522,729076
1847465,175494467
1847465,145604425
1847465,161831507
1847465,133085607
1847465,119552888
1847465,1331149
1847465,427855
1847465,701797
1847465,52085834
1847465,63595711
1847465,8855901
1847465,39844009
1847465,90557555
1847465,46717252
1847465,80042
1847465,76869205
1847465,1054423
1847465,1144865
1847465,117135027
1847465,321104
1847465,500379
1847465,1625415
1847465,51447063
1847465,159400948
1847465,185678689
1847465,1729819
1847465,181623622
1847465,531811
1847465,116822545
1847465,18782332
1847465,824908
1847465,1006709
1847465,163138661
1847465,1024124
1847465,262379
1847465,1912299
1847465,61862423
1847465,835938
1847465,16552209
1847465,121631892
120366,74910796
120366,61287904
120366,81969614
120366,732516
689330,7832
689330,43654
689330,1792838
689330,31609
689330,1517117
689330,2587
689330,981477
689330,1596533
689330,1945807
689330,1235658
689330,1169408
689330,1308683
689330,505842
689330,169774
689330,825501
689330,1999403
689330,367586
689330,101389
689330,594250
505842,7832
505842,2587
505842,1235658
505842,981477
505842,1537130
505842,249731
505842,882644
505842,1517117
505842,1945807
505842,31609
505842,634137
505842,779392
505842,1169408
505842,1596533
505842,117942691
505842,936707
505842,1939993
505842,608874
505842,424874
505842,1293557
505842,1512520
505842,1308308
505842,50504
505842,892458
505842,1290222
505842,691488
505842,1536503
505842,1199182
505842,1166797
505842,751831
505842,1105134
505842,1486034
505842,1473632
505842,257876
505842,1627102
505842,1064407
505842,53080
505842,1936933
505842,871220
505842,41392
505842,291273
505842,1517211
505842,825501
505842,1308683
591515,110162683
591515,30102403
591515,1712542
591515,27891
591515,76749005
591515,1353758
591515,190119053
591515,1510881
591515,1364847
591515,659093
591515,1550771
591515,1999139
591515,1309776
1128402,367586
1128402,1218090
1128402,354224
1128402,198382
1128402,1200546
1128402,62166
1128402,261195
1128402,183344868
1128402,51711
1128402,981147
1128402,258019
1128402,935769
1128402,951520
1128402,1731069
1128402,1032042
1128402,308251
1128402,674525
1128402,153623833
1128402,46872703
1128402,71945405
1128402,177537342
1128402,938893
1128402,555882
1128402,1139188
1128402,388223
1128402,1177699
1128402,540061
1128402,561510
1128402,1042017
1128402,538915
1128402,650438
1128402,68693
1128402,1988987
1128402,1140165
1128402,535149
1128402,72179
1128402,1449170
1128402,169096
1128402,773716
1128402,701121
1128402,1343462
1128402,128327
1128402,108209556
1128402,1963913
1128402,180966769
1128402,883669
1128402,747665
895896,1953529
895896,1525862
895896,1363154
895896,492182
895896,1289712
895896,1266864
895896,1482261
895896,776356
895896,1179310
895896,1218536
895896,492977
895896,27037
895896,95776
895896,1475059
1107029,1059693
1107029,442204
1107029,923724
1107029,109772
1107029,398879
1107029,191615710
1107029,780637
1107029,36342789
1107029,1237778
1107029,1709745
1107029,429211
1107029,107752922
1107029,1557406
1107029,110162683
1107029,4080
1107029,1104402
1107029,1120263
1107029,1506149
1640507,981147
1640507,1955064
1727786,500379
1727786,1418464
1727786,1056316
1727786,88376
1727786,6559712
1727786,1589950
453977,152548910
453977,18143401
