citing_id,cited_id
341611,1214974
341611,1386765
341611,1964203
341750,1319777
341775,1075586
342752,947792
342860,1922997
343027,1796745
343435,1376469
343615,969606
343615,1798885
343728,782709
343879,997002
344008,1202682
344101,1569478
344252,1998048
344648,752712
344791,251334
345343,913336
345874,724639
346139,1543035
346146,1953607
346666,274311
346809,840916
346931,117326
346931,1793493
347184,114403
347524,493792
348101,844274
348649,175238
348728,1226927
349156,885614
349215,887029
349589,756197
350628,910595
351283,1412579
351561,1591322
352784,934047
352854,152211
352854,286667
352854,459058
352854,473527
352854,635142
352854,1116381
352854,1623923
352951,1798395
353414,424370
354163,1179684
354171,1559646
354383,420189
354551,263196
354551,1553220
354551,1956766
354639,1860126
355211,717095
355412,510078
355412,1801897
355448,549230
355754,23411
355754,1019036
356354,766560
356354,1964341
356395,986468
356493,292369
356783,493792
357828,19878
358208,444367
358208,1011716
358208,1627616
358754,1296390
358987,1512520
359591,157067
359591,1369777
360008,1138078
360008,1659001
360008,1900683
360268,693740
360597,186514
360681,456043
360795,1093034
361283,1024782
361535,105132
361804,782709
362183,1331666
362471,419105
363985,201802
364213,1714640
364583,288092
364583,663679
364583,1314784
364583,1703243
364630,399872
364828,1496427
364839,1043522
364866,1007279
364967,23411
365690,1879199
365839,284811
366012,1961477
366419,514063
366772,352854
366995,512033
367102,1569478
367445,379438
368194,148619
368317,1661992
368520,97203
368690,1315480
368730,663930
368738,61160
368738,711652
368738,771559
368738,1089758
368738,1411268
368751,360268
368751,1889659
369294,12637
369966,569555
370564,743342
370886,74498
371447,94540
371597,737050
371793,1798395
372127,1342109
372248,1205063
372465,506712
372465,519726
372465,841758
372465,908527
372465,1209054
372465,1294056
372860,1275064
373035,997002
373145,228570
373335,1297059
374259,1922997
374665,1201722
374876,299569
374876,1559646
374894,51914
376120,812823
376217,512987
376217,748727
376217,1819721
376633,1705218
377063,1331666
377649,1430396
377699,443455
377699,616263
377699,638163
377699,641763
377699,674431
377699,799114
377699,1154741
377699,1270365
377699,1487546
377699,1552386
377699,1606376
377699,1711188
377699,1715670
377826,703197
377981,1051720
378329,745843
378895,395248
378895,618193
378895,1624880
378895,1782678
378933,1199558
379172,200923
379284,465621
379438,398089
379438,1032889
379589,817612
379705,157067
379783,240169
379860,885224
380105,1952950
380275,1985369
380292,1690721
380565,1948618
381521,1083046
381620,1521043
381620,1811199
381897,983398
382189,234968
382199,1145559
382488,284811
382942,450706
383092,1479705
383234,503795
383234,936685
384059,1838404
384186,1504197
384403,1121128
384513,1009476
385597,1439978
385620,1391394
386244,510078
386632,1521043
387021,1579692
387296,51914
387415,1425747
387425,493375
387476,32824
387720,1051720
387839,597594
388097,264907
388141,360268
388201,24876
388201,180091
388201,314987
388201,396336
388201,449406
388201,480861
388201,764090
388201,915070
388201,1151564
388201,1164175
388201,1238890
388201,1386214
388201,1439983
388201,1530685
388201,1679542
388201,1710258
388201,37282232
388201,37505817
388316,538117
388598,748727
388890,1999566
388947,1409091
389207,1121128
389207,1569478
389737,1403823
389759,1801897
389904,554517
391275,1544420
391457,1212009
391476,1139389
391665,1631077
391852,1377335
392604,1928178
392945,1747577
392978,855583
393577,1563293
393588,157045791
393589,1051720
393953,1986966
394068,1579692
394536,1421533
394634,1327181
394677,1645313
394995,190579
394995,579475
395346,1198061
395722,1963535
397168,948679
