case,year,link,downloaded file
Manharibhai_Muljibhai_Kakadia_Anr_vs_Shaileshbhai_Mohanbhai_Patel_Ors_on_1_October_2012,2012,http://indiankanoon.org/doc/3304039/,https://drive.google.com/file/d/1QdgnJzwbJi9uaVG7FUj7X_-VLY4fwbPl/view
Mano_Dutt_Anr_vs_State_Of_U_P_on_29_February_2012,2012,http://indiankanoon.org/doc/57069428/,https://drive.google.com/file/d/1I5OFaqXDV4mZnv6CaDfA8hO2kCO0rhVW/view
Maria_Margadia_Sequeria_Fernandes_Ors_vs_Erasmo_Jack_De_Sequeria_D_Tr_Lrs_Ors_on_21_March_2012,2012,http://indiankanoon.org/doc/100486606/,https://drive.google.com/file/d/125b0ZJ4E6wK5eJiyKE1zq6HhVvprUV1K/view
Mehrawal_Khewaji_Trust_Regd_vs_State_Of_Punjab_Ors_on_27_April_2012,2012,http://indiankanoon.org/doc/158626204/,https://drive.google.com/file/d/1HdKEu4xw8MSjq5582Wa6xs-0v1wI2U2t/view
Mohd_Hussain_Julfikar_Ali_vs_The_State_Govt_Of_Nct_Delhi_on_11_January_2012,2012,http://indiankanoon.org/doc/185913157/,https://drive.google.com/file/d/1dLEaq74R1Nvel70NyCWXr8cWJ6dPXxnc/view
Monnet_Ispat_And_Energy_Ltd_vs_Union_Of_India_And_Ors_on_26_July_2012,2012,http://indiankanoon.org/doc/4436830/,https://drive.google.com/file/d/1zGXH6GKf8HWXDRnjvept3i8GNrKlQ143/view
Msr_Leathers_vs_S_Palaniappan_And_Anr_on_26_September_2012,2012,http://indiankanoon.org/doc/132373854/,https://drive.google.com/file/d/1jOfWBsfk-BVaVWfIpqdArgL-kQX3RbhW/view
Murugesan_16_Ors_vs_State_Tr_Insp_Of_Police_on_12_October_2012,2012,http://indiankanoon.org/doc/9666418/,https://drive.google.com/file/d/1iT46LeMyBvhCD2MVqEi7deszf6mmQiAW/view
Mustafa_Shahadal_Shaikh_vs_State_Of_Maharashtra_on_14_September_2012,2012,http://indiankanoon.org/doc/94579337/,https://drive.google.com/file/d/1pHgTk1POXY7b5vAvtCeOzOJ1ctBTWtXB/view
N_K_Bajpai_vs_Union_Of_India_Anr_on_15_March_2012,2012,http://indiankanoon.org/doc/88343328/,https://drive.google.com/file/d/1XDj8eduL4be4wgRxoRgYLJRGTU32Xol9/view
N_V_Subba_Rao_vs_State_Insp_Of_Police_C_B_I__S_P_E_on_3_December_2012,2012,http://indiankanoon.org/doc/101241441/,https://drive.google.com/file/d/1KdBHaAKggRiDxUGdohvjnGdCIalTPGlL/view
Namit_Sharma_vs_Union_Of_India_on_13_September_2012,2012,http://indiankanoon.org/doc/19607639/,https://drive.google.com/file/d/1IflS0O56L_2ZMIa63527eceiPDW5z0kg/view
Narendra_Champaklal_Trivedi_vs_State_Of_Gujarat_on_29_May_2012,2012,http://indiankanoon.org/doc/199840380/,https://drive.google.com/file/d/1DmMO1Fx6GlSPbCnRDqGdRikvBuIoVe5V/view
Narinderjit_Singh_vs_North_Star_Estate_Promoters_Ltd_on_8_May_2012,2012,http://indiankanoon.org/doc/129719559/,https://drive.google.com/file/d/1xcjtWVH4zPvg6X2l8QGo5n-Ad9XeH9Z0/view
National_Ins_Co_Ltd_vs_Balakrishnan_Anr_on_20_November_2012,2012,http://indiankanoon.org/doc/172035689/,https://drive.google.com/file/d/1VJs7GF4Oa4tdCiE5-sKenMj1A2LubTAy/view
New_India_Assurance_Co_Ltd_vs_Gopali_Ors_on_5_July_2012,2012,http://indiankanoon.org/doc/128535040/,https://drive.google.com/file/d/1zXvUq1oigcHGIWzeb_7CqQeV0o7G5i4_/view
Nupur_Talwar_vs_Cbi_Anr_on_7_June_2012,2012,http://indiankanoon.org/doc/140179567/,https://drive.google.com/file/d/1OaSG_vQvg0p9vLNj2XfZ50CufSjIepHS/view
Office_Of_The_Chief_Post_Master_Ors_vs_Living_Media_India_Ltd_Anr_on_24_February_2012,2012,http://indiankanoon.org/doc/20289457/,https://drive.google.com/file/d/13e9LxJHub_SVGyzFK9vEq7tQhjhor9uv/view
Om_Prakash_Ors_vs_State_Of_Jharkhand_Anr_on_26_September_2012,2012,http://indiankanoon.org/doc/158339934/,https://drive.google.com/file/d/1rIzeNAmVsJcBeg1XdBe4hTFr3bB2hlyZ/view
Oma_Omprakash_Anr_vs_State_Of_Tamilnadu_on_11_December_2012,2012,http://indiankanoon.org/doc/67441930/,https://drive.google.com/file/d/1qypkG_ONh1WKeVLhsif6JT3Q5i4Tyy6A/view
Paras_Nath_Rai_Ors_vs_State_Of_Bihar_Ors_on_5_October_2012,2012,http://indiankanoon.org/doc/22753594/,https://drive.google.com/file/d/16vdwO2HHj2b69Q3iIzPctvoiwY2a5GqT/view
Parshavanath_Charitable_Trust_Ors_vs_All_India_Council_For_Tech_Edu_Ors_on_13_December_2012,2012,http://indiankanoon.org/doc/16952865/,https://drive.google.com/file/d/1J42tG0vuPIk10_Y2NpnENfOV-DXM6WUg/view
Patasi_Devi_vs_State_Of_Haryana_Ors_on_29_August_2012,2012,http://indiankanoon.org/doc/154857595/,https://drive.google.com/file/d/1M1wtkbruLlukyX4YAG4uGy0VZFyFiGao/view
Pathan_Hussain_Basha_vs_State_Of_A_P_on_16_August_2012,2012,http://indiankanoon.org/doc/79816183/,https://drive.google.com/file/d/1aRkw4vTBl1q9qmToEUAXvHj2Hj765Zoo/view
Payal_Vision_Ltd_vs_Radhika_Choudhary_on_20_September_2012,2012,http://indiankanoon.org/doc/182045770/,https://drive.google.com/file/d/1UGc-crx2lESG0GXjjB_ibmBVBZbvqVMz/view
Pradeep_Kumar_Sharma_vs_U_P_F_C_Rajpur_Road_Dehradun_Ors_on_19_October_2012,2012,http://indiankanoon.org/doc/65864278/,https://drive.google.com/file/d/13wNJKjpinqoZnsUDjCUbz2u6-aeJQz3d/view
Pratapbhai_Hamirbhai_Solanki_vs_State_Of_Gujarat_Anr_on_12_October_2012,2012,http://indiankanoon.org/doc/177914256/,https://drive.google.com/file/d/1mti5HyWkWLnzwNAJoxo5t1t5URCB3L9c/view
Priya_Gupta_vs_State_Of_Chhattisgarh_Ors_on_8_May_2012,2012,http://indiankanoon.org/doc/75087113/,https://drive.google.com/file/d/104ewcSzTdrwulT3vGFGPcXE5QN3GKX6Z/view
Raheja_Universal_Limited_vs_Nrc_Limited_And_Ors_on_7_February_2012,2012,http://indiankanoon.org/doc/83752491/,https://drive.google.com/file/d/1y1Yr555-2EynJKUcKArKENj9cEhDoE76/view
Ram_Karan_Gupta_vs_J_S_Exim_Ltd_Ors_on_3_December_2012,2012,http://indiankanoon.org/doc/91765609/,https://drive.google.com/file/d/13BxXiheodoUmsXPQXJOCbgEKtEbNW-yM/view
Rameshbhai_Dabhai_Naika_vs_State_Of_Gujarat_Ors_on_18_January_2012,2012,http://indiankanoon.org/doc/197038546/,https://drive.google.com/file/d/1p6rZy9nTIhObDK8cpUh1S0PSCjpNF8J1/view
Rampal_Singh_vs_State_Of_U_P_on_24_July_2012,2012,http://indiankanoon.org/doc/12565578/,https://drive.google.com/file/d/1nKr7HhPN-VOfMLDCZ6vGcqnx8_M_tZs4/view
Ratnagiri_Gas_Power_Pvt_Ltd_vs_Rds_Projects_Ltd_Ors_on_18_October_2012,2012,http://indiankanoon.org/doc/139224386/,https://drive.google.com/file/d/1tW2aYhD6SskEpVfg0gYHqNr5CU83_RxA/view
Rattiram_Ors_vs_State_Of_M_P_Tr_Insp_Of_Police_on_17_February_2012,2012,http://indiankanoon.org/doc/146351380/,https://drive.google.com/file/d/1_f3Tteu3H3ebgbp5zvYiEzACnEEga2oW/view
Ravi_Kapur_vs_State_Of_Rajasthan_on_16_August_2012,2012,http://indiankanoon.org/doc/69994712/,https://drive.google.com/file/d/15iqKVP8Rur3n9pWu0idDNfNzsFfABf-l/view
Re_Ramlila_Maidan_Incident_Dt_vs_Home_Secretary_And_Ors_on_23_February_2012,2012,http://indiankanoon.org/doc/17021567/,https://drive.google.com/file/d/1JdA_rPiYC06OjlhD_QD7jPnCSdLZ623g/view
Roy_Fernandes_vs_State_Of_Goa_Ors_on_1_February_2012,2012,http://indiankanoon.org/doc/14570141/,https://drive.google.com/file/d/1fKbu48Avjs7H7lX6heerFK-r5tBvzHc3/view
Sadhupati_Nageswara_Rao_vs_State_Of_A_P_on_3_August_2012,2012,http://indiankanoon.org/doc/91697361/,https://drive.google.com/file/d/1FhHc4YYc6GN4d4g3YD4lEJCfu4zUzLK7/view
Sahadevan_Anr_vs_State_Of_T_Nadu_on_8_May_2012,2012,http://indiankanoon.org/doc/52554359/,https://drive.google.com/file/d/1W_ocuhKb4dA1GV3T2J9FMA80zZgZybj2/view
Sahara_India_Real_Estate_Corp_Ltd_Ors_vs_Securities_Exch_Board_Of_India_Anr_on_31_August_2012,2012,http://indiankanoon.org/doc/197169197/,https://drive.google.com/file/d/1txlEFJm_zccjxdho_xde7WrCzyg4DAzN/view
Sajeesh_Babu_K_vs_N_K_Santhosh_Ors_on_19_October_2012,2012,http://indiankanoon.org/doc/72603469/,https://drive.google.com/file/d/1vT1pBWbphkzW_8jVfXe_Yh4ahM-gKiV9/view
Sathya_Narayanan_vs_State_Tr_Insp_Of_Police_on_2_November_2012,2012,http://indiankanoon.org/doc/44120505/,https://drive.google.com/file/d/1HYQplAnGePNI06BMh4Wg9KHBf9jV37zQ/view
Satish_Batra_vs_Sudhir_Rawal_on_18_October_2012,2012,http://indiankanoon.org/doc/59682311/,https://drive.google.com/file/d/16Wahvgfna-Een3_cRjQP9A7fao3kyzCb/view
Satyajit_Ballubhai_Desai_Ors_vs_State_Of_Gujarat_on_20_July_2012,2012,http://indiankanoon.org/doc/184913334/,https://drive.google.com/file/d/1H02zkcnF3CuJR3165pV2-FoU3J6K8Lyf/view
Shyamal_Ghosh_vs_State_Of_West_Bengal_on_11_July_2012,2012,http://indiankanoon.org/doc/53756698/,https://drive.google.com/file/d/1PT9641PmJd1OFgG1f6D87vjC9oKWFPJi/view
Society_For_Un_Aided_P_School_Of_Raj_vs_U_O_I_Anr_on_12_April_2012,2012,http://indiankanoon.org/doc/154958944/,https://drive.google.com/file/d/15pL983gAqFZBJn5A7lUEmif5Dp7k3ioR/view
Sri_Marcel_Martins_vs_M_Printer_Ors_on_27_April_2012,2012,http://indiankanoon.org/doc/199479452/,https://drive.google.com/file/d/1iKQMJyIiTQdEYQhAlHBbtC3gMd9cyJmU/view
State_Of_Gujarat_Anr_vs_Manoharsinhji_Pradyumansinhji_Jadeja_on_4_December_2012,2012,http://indiankanoon.org/doc/110454153/,https://drive.google.com/file/d/1HQfLBUn_OxOSlsVVwwkLciepLwCqX86R/view
State_Of_Gujarat_Ors_vs_Essar_Oil_Ltd_Anr_on_17_January_2012,2012,http://indiankanoon.org/doc/150723892/,https://drive.google.com/file/d/1MrQ_6W4YuZRbufvmSYZmv_RxCHnVSct5/view
State_Of_Maharashtra_vs_Vishwanath_Maranna_Shetty_on_19_October_2012,2012,http://indiankanoon.org/doc/161904818/,https://drive.google.com/file/d/1lfIJCnATBKlWaph5qX9HMFHa8ldqy6qx/view
State_Of_U_P_Ors_vs_Ambrish_Tandon_Anr_on_20_January_2012,2012,http://indiankanoon.org/doc/164655261/,https://drive.google.com/file/d/10euYu11yDQXO3C2G7t8LlV7w8mi84S6s/view
State_Of_Uttarakhand_Prev_U_P_vs_Mohan_Singh_Ors_on_12_September_2012,2012,http://indiankanoon.org/doc/163434708/,https://drive.google.com/file/d/1F1BodSn7o7WzStyHYyZVWlL1v639ncOp/view
State_Tr_P_S_Lodhi_Colony_New_Delhi_vs_Sanjeev_Nanda_on_3_August_2012,2012,http://indiankanoon.org/doc/190237958/,https://drive.google.com/file/d/16XeEK-fK2hoSAwM9g809xgnqIjAxAaDv/view
Sukhdev_Singh_vs_State_Of_Haryana_on_13_December_2012,2012,http://indiankanoon.org/doc/177864648/,https://drive.google.com/file/d/1J67vCUXvqeipG3qZ7tLtMHaY0Sw8jkCc/view
Super_Cassetts_Industries_Ltd_vs_Music_Broadcast_Pvt_Ltd_on_3_May_2012,2012,http://indiankanoon.org/doc/119540048/,https://drive.google.com/file/d/1wav8B3-KAQBCDGz-whRA1ceh9lk1hrKB/view
The_State_Of_Maharashtra_And_Etc_Etc_vs_Saeed_Sohail_Sheikh_Etc_Etc_on_2_November_2012,2012,http://indiankanoon.org/doc/117760733/,https://drive.google.com/file/d/1E_oOx2Td9tMRoUURWZHBJRfqokGXR7_V/view
Tukaram_Kana_Joshi_Ors_Thr_Poa_Holder_vs_M_I_D_C_Ors_on_2_November_2012,2012,http://indiankanoon.org/doc/46771491/,https://drive.google.com/file/d/1WbcYXPGNZLL_UC1HHU5NEy9L1l67692E/view
Union_Of_India_vs_Ibrahim_Uddin_Anr_on_17_July_2012,2012,http://indiankanoon.org/doc/61939581/,https://drive.google.com/file/d/1TEG5zkMLoOGVkyp37xg29iR62ge6BcCa/view
Vidur_Impex_Traders_Pvt_Ltd_Ors_vs_Tosh_Apartments_Pvt_Ltd_Ors_on_21_August_2012,2012,http://indiankanoon.org/doc/172581091/,https://drive.google.com/file/d/1mH2r7v2n8CEHtIiylLp9Mgy_w5ACx0yo/view
Vodafone_International_Holdings_B_V_vs_Union_Of_India_Anr_on_20_January_2012,2012,http://indiankanoon.org/doc/115852355/,https://drive.google.com/file/d/1Me4iIJhLEP44-htzAmkylhSxGAzauL3L/view
Y_K_Singla_vs_Punjab_National_Bank_Ors_on_14_December_2012,2012,http://indiankanoon.org/doc/159447808/,https://drive.google.com/file/d/1GtzO6-jmReYwvbidxBOFelXK2DpHi1pg/view
A_C_Narayanan_vs_State_Of_Maharashtra_Anr_on_13_September_2013,2013,http://indiankanoon.org/doc/47858029/,https://drive.google.com/file/d/11vorPMZe4k8aKHIjeoCb3c1fIB_ws_Q7/view
Amalendu_Kumar_Bera_Ors_vs_The_State_Of_West_Bengal_on_22_March_2013,2013,http://indiankanoon.org/doc/106803917/,https://drive.google.com/file/d/1jNKPKwiNu1glgCr2T38LnkapAv0jMk0i/view
Ankush_Shivaji_Gaikwad_vs_State_Of_Maharashtra_on_3_May_2013,2013,http://indiankanoon.org/doc/61901185/,https://drive.google.com/file/d/1hBaUl1M6HIGtTLEZ5Sm0T5N1pnCSQiqq/view
Aparna_A_Shah_vs_M_S_Sheth_Developers_P_Ltd_Anr_on_1_July_2013,2013,http://indiankanoon.org/doc/162382342/,https://drive.google.com/file/d/1nUqD7RXgjjSWYds-yXrjxLzPYofVvM8z/view
Arcot_Textile_Mills_Ltd_vs_Reg_Provident_Fund_Commissioner_Ors_on_18_October_2013,2013,http://indiankanoon.org/doc/16916799/,https://drive.google.com/file/d/1GGVnROB5lABPSyhA3pHfF8EpAPD-HQ25/view
Arindam_Chattopadhyay_Ors_vs_State_Of_West_Bengal_Ors_on_13_March_2013,2013,http://indiankanoon.org/doc/78933587/,https://drive.google.com/file/d/1z7eO4hbppYaj6Bh7FIbIsyPlx7sdQyxU/view
Arun_Bhandari_vs_State_Of_U_P_Ors_on_10_January_2013,2013,http://indiankanoon.org/doc/182415069/,https://drive.google.com/file/d/1lcfd2V7cUDMqSXe3GjaB_v04zAWCWO4U/view
Arun_Kumar_Agrawal_vs_Union_Of_India_Ors_on_9_May_2013,2013,http://indiankanoon.org/doc/120592178/,https://drive.google.com/file/d/14PD2nCm58q0mi9aUEgVqJONpQFRzYjwB/view
Balram_Prasad_vs_Kunal_Saha_Ors_on_24_October_2013,2013,http://indiankanoon.org/doc/35346928/,https://drive.google.com/file/d/1QJyHWgDKZQpUhpfSfOBwRB9qM2j0-mYN/view
Balwant_Rai_Saluja_Anr_Etc_Etc_vs_Air_India_Ltd_Ors_on_13_November_2013,2013,http://indiankanoon.org/doc/188598354/,https://drive.google.com/file/d/1Z6b0ATZPCWaVRVOxv8Qot42y9V8FyXyv/view
Bank_Of_Maharashtra_vs_Pandurang_Keshav_Gorwardkar_Ors_on_7_May_2013,2013,http://indiankanoon.org/doc/179047025/,https://drive.google.com/file/d/1HyMeApRGxF6a_IMAOSilbAiajvJk27nc/view
Bhanwar_Lal_Anr_vs_Rajasthan_Board_Of_Muslim_Wakf_Ors_on_9_September_2013,2013,http://indiankanoon.org/doc/193490912/,https://drive.google.com/file/d/10wQ7LhHV6rVFGexZZzQeFARCvUR1WMTV/view
Bharati_Tamang_vs_Union_Of_India_Ors_on_12_September_2013,2013,http://indiankanoon.org/doc/2431013/,https://drive.google.com/file/d/1AueSxjhaoh5kWBflyn55-tCgtFMAr4IE/view
Bhusawal_Municipal_Council_vs_Nivrutti_Ramchandra_Phalak_Ors_on_17_December_2013,2013,http://indiankanoon.org/doc/11649885/,https://drive.google.com/file/d/1wX9esuLi0sa3A0lB7HiodJRxyZ6jj0BK/view
Board_Of_Trustees_Of_Port_Of_Kandla_vs_Hargovind_Jasraj_Anr_on_9_January_2013,2013,http://indiankanoon.org/doc/171406800/,https://drive.google.com/file/d/1_wcV_6MyTtMgi0_n21Ugj1GaT7OE2rBN/view
C_B_I_vs_Jagjit_Singh_on_1_October_2013,2013,http://indiankanoon.org/doc/13610166/,https://drive.google.com/file/d/1R8Fy9Z7e0ufm8YPRhVeLCyfvsXd1Az88/view
Cen_Elect_Supply_Utility_Of_Odisha_vs_Dhobei_Sahoo_Ors_on_1_November_2013,2013,http://indiankanoon.org/doc/10335355/,https://drive.google.com/file/d/1FSYfyiCXoEZA0trtTTw0I7btw3_8BgPO/view
Chandran_Ratnaswami_vs_K_C_Palanisamy_Ors_on_9_May_2013,2013,http://indiankanoon.org/doc/71790676/,https://drive.google.com/file/d/18injk49X6ZWl8xfApf0-1ABKzDWAfKMG/view
Christian_Medical_College_Vellore_Ors_vs_Union_Of_India_And_Ors_on_18_July_2013,2013,http://indiankanoon.org/doc/54508777/,https://drive.google.com/file/d/1y8V2j815naP6wv2Cznw7BR4sux25LkTe/view
Commissioner_Bangalore_Dev_Auth_vs_Brijesh_Reddy_Anr_on_8_February_2013,2013,http://indiankanoon.org/doc/159261630/,https://drive.google.com/file/d/1H_JRSMD3Wnpb_XbswEBf09UTa4Ge5G39/view
Deepak_Rai_vs_State_Of_Bihar_on_19_September_2013,2013,http://indiankanoon.org/doc/178668154/,https://drive.google.com/file/d/1yBlVv5BWgiKLHVG2jA-8nt8Fp11xVFvi/view
Deepali_Gundu_Surwase_vs_Kranti_Junior_Adhyapak_Ors_on_12_August_2013,2013,http://indiankanoon.org/doc/81481647/,https://drive.google.com/file/d/1zTnm4NApHlLQaIvp9CRvykymxwMdGbSg/view
Delta_Distilleries_Ltd_vs_United_Spirits_Limited_Anr_on_23_September_2013,2013,http://indiankanoon.org/doc/58847720/,https://drive.google.com/file/d/1sFEZ6ayJUsdZhLz4GxaLOFzZJK8uKsUS/view
Devender_Pal_Singh_Bhullar_Anr_vs_State_Of_Nct_Of_Delhi_on_12_April_2013,2013,http://indiankanoon.org/doc/108787168/,https://drive.google.com/file/d/1xzfI0Vs6OA1mYv1nqFoe7hhInAGMlGYS/view
Digamber_Ors_vs_State_Of_Maharashtra_Ors_on_1_August_2013,2013,http://indiankanoon.org/doc/96226671/,https://drive.google.com/file/d/124Kmhmr60pUSk7F_-ZnWNVQODQYe7IC3/view
Dr_Jagmittar_Sain_Bhagat_Ors_vs_Dir_Health_Services_Haryana_Ors_on_11_July_2013,2013,http://indiankanoon.org/doc/43412881/,https://drive.google.com/file/d/1IfrUov3424dRq_br45TA9q8ePkGJHMO_/view
Erach_Boman_Khavar_vs_Tukaram_Sridhar_Bhat_Ors_on_12_December_2013,2013,http://indiankanoon.org/doc/12453563/,https://drive.google.com/file/d/1_Z7HN-HWlgIge1fberjP6ttugMz-tI8B/view
Essa_Anjum_Abdul_Razak_Memon_vs_State_Of_Maharashtra_Tr_Stf_Cbi_Mumbai_on_21_March_2013,2013,http://indiankanoon.org/doc/145541813/,https://drive.google.com/file/d/1zy2gFJXg0gp51bRihZQkhJ2g3FhhHirC/view
G_Sundarrajan_vs_Union_Of_India_Ors_on_6_May_2013,2013,http://indiankanoon.org/doc/184104065/,https://drive.google.com/file/d/1gRcmE49kmDQH9Q7iW9xRyLHi2X8Eci_l/view
Ganeshlal_vs_Shyam_on_26_September_2013,2013,http://indiankanoon.org/doc/91274818/,https://drive.google.com/file/d/1c5UD02uXf1PqrLphQtuUhWnUe3YLd_aq/view
Gian_Chand_Ors_vs_State_Of_Haryana_on_23_July_2013,2013,http://indiankanoon.org/doc/25588640/,https://drive.google.com/file/d/1lGN9VupO5ZBqUs6fqJrfKFu2hcexwYKc/view
Gm_Sri_Siddeshwara_Co_Op_Bank_Ltd_vs_Sri_Ikbal_Ors_on_22_August_2013,2013,http://indiankanoon.org/doc/115833969/,https://drive.google.com/file/d/1eLUCfOKwTDssGEq_9wUtZRZnstwvHJoY/view
Guru_Granth_Saheb_Sthan_Meerghat_vs_Ved_Prakash_Ors_on_1_May_2013,2013,http://indiankanoon.org/doc/139610993/,https://drive.google.com/file/d/1G7sbt-Q2ZekuJbHHE9od1vz7WgzvJLgE/view
Gurudwara_Sahib_vs_Gram_Panchayat_Village_Sirthala_Anr_on_16_September_2013,2013,http://indiankanoon.org/doc/38179354/,https://drive.google.com/file/d/120zmms1Nkd_g6Y1adZSfIRt__CuC2dD3/view
Gurvail_Singh_Gala_And_Anr_vs_State_Of_Punjab_on_7_February_2013,2013,http://indiankanoon.org/doc/32917452/,https://drive.google.com/file/d/1LcqVTJU_VxyhizxKU2xvP0ib-1_gTl1V/view
Hansa_V_Gandhi_vs_Deep_Shankar_Roy_Ors_on_18_April_2013,2013,http://indiankanoon.org/doc/73409999/,https://drive.google.com/file/d/1I9BdRBfffH1SEXojGheXU2re7ShigM0I/view
Hardevinder_Singh_vs_Paramjit_Singh_Ors_on_7_January_2013,2013,http://indiankanoon.org/doc/63237696/,https://drive.google.com/file/d/1xO-AkkKf8qtBLeKC2O0f6dQqH9ZmbonI/view
Hazara_Singh_vs_Raj_Kumar_Ors_on_18_April_2013,2013,http://indiankanoon.org/doc/33045506/,https://drive.google.com/file/d/1gbT72Z5wQYHQi4rfxR0BxewLCYGwcR4V/view
Himmat_Singh_And_Ors_vs_State_Of_M_P_And_Anr_on_29_November_2013,2013,http://indiankanoon.org/doc/81270820/,https://drive.google.com/file/d/11Sg9SfRymdQRN6mJYn3aUaXPxM0cheqO/view
Jehal_Tanti_Ors_vs_Nageshwar_Singh_D_Thr_Lrs_on_18_April_2013,2013,http://indiankanoon.org/doc/179242296/,https://drive.google.com/file/d/19NxQTIsfHJ_WewJ7XEqBFVOmRL4cHdQA/view
Joginder_Singh_vs_State_Of_Haryana_on_24_October_2013,2013,http://indiankanoon.org/doc/68011257/,https://drive.google.com/file/d/1kwLuslzaluStooektuhtHr_YkYTDF9me/view
Joseph_Johan_Peter_Sandy_vs_Veronica_Thomas_Rajkumar_Anr_on_12_March_2013,2013,http://indiankanoon.org/doc/156545202/,https://drive.google.com/file/d/1tPPpqpkeucG6QgoHvfYlIDMDLswj3vqf/view
K_S_Panduranga_vs_State_Of_Karnataka_on_1_March_2013,2013,http://indiankanoon.org/doc/155199616/,https://drive.google.com/file/d/1vM5eY-gM55aLNWjgCbAtzA-iYdy94nBh/view
Kaini_Rajan_vs_State_Of_Kerala_on_19_September_2013,2013,http://indiankanoon.org/doc/92369002/,https://drive.google.com/file/d/1-V8iibQTMvWiUx46Ctu_JFnGgaDP3t7O/view
Karan_Singh_vs_State_Of_Haryana_Anr_on_28_May_2013,2013,http://indiankanoon.org/doc/113479948/,https://drive.google.com/file/d/1gn_iTEAbduRu7S7iUHrDfdoGxq-Rr5U7/view
Kn_Aswathnarayana_Setty_D_Tr_Lr_Ors_vs_State_Of_Karnataka_Ors_on_2_December_2013,2013,http://indiankanoon.org/doc/177594361/,https://drive.google.com/file/d/1qFIS4nYRewYuAUEttKeuEbHDKq-FI0tq/view
Lakshmana_Rao_Yadavalli_Anr_vs_State_Of_A_P_Ors_on_6_December_2013,2013,http://indiankanoon.org/doc/131006151/,https://drive.google.com/file/d/1kslXOFT-qRdYY567CBQv4oBBGJxUp3OG/view
Lalita_Kumari_vs_Govt_Of_U_P_Ors_on_12_November_2013,2013,http://indiankanoon.org/doc/10239019/,https://drive.google.com/file/d/12rgcbRUuUdRsqIv5DPybCXSMq1KFN43s/view
Laxman_Lal_Dead_Through_Lrs_Anr_vs_State_Of_Rajasthan_Ors_on_1_March_2013,2013,http://indiankanoon.org/doc/164994142/,https://drive.google.com/file/d/1sDciJ6nM0cX_noyedN_xxGPB3_Dbat1_/view
Laxmibai_Dead_Thru_Lr_S_Anr_vs_Bhagwanthbuva_Dead_Thru_Lr_S_Ors_on_29_January_2013,2013,http://indiankanoon.org/doc/115367233/,https://drive.google.com/file/d/1ofWLAvFnp3g_15vHHAOHKilZsmc45m85/view
M_B_Ramesh_D_By_Lrs_vs_K_M_Veeraje_Urs_D_By_Lrs_Ors_on_3_May_2013,2013,http://indiankanoon.org/doc/145461401/,https://drive.google.com/file/d/1GnO1dxjT3-HkoyABFgvbkYtpt-djBEyU/view
M_S_A_S_Motors_Pvt_Ltd_vs_U_O_I_Ors_on_21_February_2013,2013,http://indiankanoon.org/doc/196344595/,https://drive.google.com/file/d/1i7iRnHx7WlO3wotR9c6PInSJTzXbNNZz/view
M_S_Bangalore_Club_vs_Commissioner_Of_Income_Tax_Anr_on_14_January_2013,2013,http://indiankanoon.org/doc/134553218/,https://drive.google.com/file/d/1Gbw-SxAC1aCvy5esXk4eBL1RnEXRTZSV/view
M_S_Econ_Antri_Ltd_vs_M_S_Rom_Industries_Ltd_Anr_on_26_August_2013,2013,http://indiankanoon.org/doc/81114425/,https://drive.google.com/file/d/1dm-CvkPqFekpFbkvOoUZi7_7S0x0awHl/view
M_S_Escorts_Ltd_vs_Rama_Mukherjee_on_17_September_2013,2013,http://indiankanoon.org/doc/152281550/,https://drive.google.com/file/d/1wgxY0GWqfocEIo91qcZqHLTLHNjx9rDH/view
M_S_I_C_D_S_Ltd_vs_Commissioner_Of_Income_Tax_Anr_on_14_January_2013,2013,http://indiankanoon.org/doc/48572667/,https://drive.google.com/file/d/1eGbYHGbmg03KIJhJJSUdCajzZLQH7PoH/view
M_S_Kulja_Industries_Ltd_vs_Chief_Gen_Manager_W_T_Proj_Bsnl_Ors_on_4_October_2013,2013,http://indiankanoon.org/doc/115323280/,https://drive.google.com/file/d/1XKC1abWeS7hIPcAndq6xAXC3NKrm78PK/view
M_S_Larsen_Toubro_Limited_Anr_vs_State_Of_Karnataka_Anr_on_26_September_2013,2013,http://indiankanoon.org/doc/155272316/,https://drive.google.com/file/d/1i13HW3lgzeRr1tnpLN3wIxgVLFjE_clw/view
M_S_Rana_Girders_Ltd_vs_Union_Of_India_Ors_on_16_August_2013,2013,http://indiankanoon.org/doc/123741567/,https://drive.google.com/file/d/1kqA4W6K1BA-1jy4V_eJNdLWCgl3ONy27/view
M_S_Swastik_Gases_P_Ltd_vs_Indian_Oil_Corp_Ltd_on_3_July_2013,2013,http://indiankanoon.org/doc/23112747/,https://drive.google.com/file/d/1apDHtp1Uv47TUCrnL4337gzOv3EoupWE/view
Maa_Binda_Express_Carrier_And_Anr_vs_Northeast_Frontier_Railway_And_Ors_on_29_November_2013,2013,http://indiankanoon.org/doc/50089303/,https://drive.google.com/file/d/1hLFiBNYQvjs3mLocaD-6ybeI8ceoo1iM/view
Madan_Anr_vs_State_Of_Maharashtra_on_6_December_2013,2013,http://indiankanoon.org/doc/154918904/,https://drive.google.com/file/d/16lW62mA7mrnounbkgBAnMUsFK4J-IeKA/view
