source,target,weight
859839,1656413,1
859839,1294263,1
859839,109140,1
859839,685723,1
859839,638888,1
1050499,191265324,1
1050499,143567568,1
1050499,1541982,1
1050499,9972007,1
1050499,711469,1
1050499,312511,1
1050499,214141,1
1050499,951561,1
1050499,1586231,1
1050499,1704376,1
1050499,30692,1
1050499,167539,1
925413,1421454,1
925413,1712542,1
925413,1465530,1
925413,918723,1
925413,722725,1
925413,117691,1
925413,410564,1
925413,864675,1
925413,1037251,1
925413,1397459,1
925413,77046,1
925413,524332,1
925413,527648,1
925413,294059,1
925413,753279,1
925413,918255,1
925413,1970981,1
1616137,880333,1
1616137,390103,1
1616137,191796917,1
1616137,367586,1
1616137,981147,1
1616137,117664618,1
1616137,1150879,1
1616137,103698488,1
1616137,637930,1
1616137,322080,1
1616137,1945893,1
1616137,155573124,1
1616137,1874233,1
1616137,1596533,1
1616137,66259307,1
1616137,533641,1
1616137,203985,1
1739771,880333,1
1739771,1945893,1
1739771,1409527,1
1739771,258019,1
1739771,1150879,1
1739771,981147,1
1739771,956937,1
1739771,115347,1
1739771,1840064,1
1313944,1450343,1
1313944,1035251,1
1313944,685111,1
1313944,1150989,1
1313944,1471014,1
1669206,107341,1
1669206,880333,1
1669206,1990193,1
1669206,1169384,1
1669206,1418571,1
1669206,388629,1
1669206,99795,1
1669206,1243430,1
1669206,899608,1
1669206,36460747,1
1669206,10046,1
1669206,375519,1
1669206,1868316,1
1669206,969039,1
1669206,709372,1
1669206,1150879,1
1669206,1331526,1
1172969,794158,1
1172969,1106018,1
1172969,220458,1
1172969,392051,1
1172969,1141341,1
1172969,251294,1
1172969,1540511,1
1172969,47623,1
243457,515323,1
243457,349627,1
243457,80042,1
243457,1650302,1
243457,171398,1
243457,1011888,1
1227000,176717291,1
1227000,93056159,1
1227000,67119009,1
1227000,68958993,1
1227000,14490618,1
1227000,1712542,1
1227000,1325025,1
1227000,151214971,1
1227000,48387387,1
1227000,121759484,1
1227000,169184643,1
1227000,60874511,1
1227000,7816572,1
1227000,1123043,1
1227000,74529,1
1227000,124069949,1
1227000,115451756,1
1227000,1886850,1
1227000,1084416,1
1227000,131825,1
1227000,196343177,1
1227000,303447,1
1227000,944802,1
1227000,1970981,1
1227000,216211,1
1227000,104890402,1
1227000,16453966,1
1227000,47623,1
48355,1712542,1
48355,176717291,1
48355,1325025,1
48355,67119009,1
48355,151214971,1
48355,93056159,1
48355,48387387,1
48355,60874511,1
48355,7816572,1
48355,68958993,1
48355,1123043,1
48355,74529,1
48355,124069949,1
48355,115451756,1
48355,1886850,1
48355,83057184,1
48355,25582677,1
48355,90292408,1
48355,1084416,1
48355,131825,1
48355,196343177,1
48355,303447,1
48355,944802,1
48355,1970981,1
48355,216211,1
48355,169184643,1
48355,14490618,1
48355,104890402,1
48355,16453966,1
48355,158205529,1
48355,42121868,1
48355,47623,1
712170,1235465,1
712170,685111,1
1976947,51264169,1
1976947,41042021,1
1976947,61287904,1
1976947,1712542,1
1976947,1665174,1
1976947,74910796,1
1976947,99887847,1
1976947,53219784,1
1976947,445276,1
1976947,104776344,1
1976947,176042882,1
1976947,134767017,1
1976947,70785654,1
1976947,84207677,1
1976947,162731467,1
1976947,19895695,1
1976947,189248465,1
1976947,29392070,1
1976947,19487988,1
1976947,168043105,1
1976947,1423062,1
1976947,508542,1
224533,161831507,1
224533,500379,1
224533,292599,1
1861550,361953,1
1861550,260617,1
44789,168887013,1
44789,106667942,1
44789,27986095,1
44789,103907296,1
44789,176529644,1
44789,189791822,1
44789,1697004,1
44789,93056159,1
44789,1624304,1
44789,700735,1
44789,49219487,1
44789,44955206,1
44789,133833028,1
44789,64879192,1
44789,197881101,1
44789,174789720,1
44789,29684618,1
44789,2835863,1
44789,74258070,1
44789,98455190,1
44789,73315018,1
44789,47963170,1
135413,470004,1
135413,1427917,1
135413,1398010,1
135413,161831507,1
135413,393016,1
135413,1917807,1
135413,924456,1
135413,969212,1
135413,527694,1
135413,1241237,1
135413,815517,1
135413,434632,1
135413,1297725,1
135413,471581,1
135413,1656691,1
1971944,1325025,1
1971944,161831507,1
193998,1858002,1
912722,1011888,1
912722,658616,1
912722,462168,1
912722,1325025,1
912722,1137387,1
912722,126936,1
912722,476468,1
912722,812283,1
912722,732490,1
1060685,1799967,1
1060685,1317393,1
1060685,206324,1
1060685,880040,1
1060685,996339,1
1060685,268914,1
488350,161831507,1
488350,153279772,1
488350,651105,1
488350,48330087,1
488350,4890801,1
488350,77710057,1
488350,386855,1
488350,4186378,1
488350,1353758,1
488350,1137112,1
678245,839084,1
678245,679372,1
678245,843823,1
678245,18783076,1
678245,1484296,1
678245,367586,1
678245,1320616,1
678245,1801593,1
678245,116822545,1
678245,981147,1
678245,131161431,1
678245,192283136,1
678245,75507,1
678245,1020653,1
678245,152548910,1
678245,798167,1
678245,709496,1
678245,185678689,1
678245,168787969,1
678245,258019,1
678245,36773188,1
678245,685234,1
678245,1355522,1
678245,1466885,1
678245,184660633,1
678245,1949862,1
678245,1908113,1
678245,1677837,1
678245,789969,1
678245,48651047,1
678245,128121466,1
678245,25485067,1
542413,1452355,1
542413,1953529,1
542413,1317393,1
542413,880040,1
542413,147127,1
542413,119894,1
542413,1517620,1
542413,1040308,1
542413,826185,1
1869694,24626380,1
1869694,785258,1
1869694,1712542,1
1869694,981147,1
1869694,948743,1
1869694,1890426,1
1869694,711988,1
9285,1211891,1
9285,157179744,1
9285,72736055,1
9285,367586,1
9285,1574877,1
9285,1215159,1
9285,382366,1
9285,951282,1
9285,1017560,1
9285,15174205,1
9285,310921,1
9285,981147,1
9285,660119,1
9285,89715,1
9285,1776802,1
9285,1248239,1
9285,1787333,1
9285,977163,1
9285,1805055,1
9285,108209556,1
9285,897126,1
9285,1217850,1
9285,756572,1
9285,136460171,1
9285,70678966,1
9285,1253855,1
9285,354224,1
9285,382613,1
9285,732302,1
9285,685234,1
9285,219225,1
9285,139381280,1
9285,41868,1
9285,258019,1
9285,789969,1
9285,919121,1
9285,1764620,1
1253855,139381280,1
1253855,133195636,1
1253855,981147,1
1253855,660119,1
1253855,77052,1
1253855,122752241,1
1253855,25546376,1
1253855,73849836,1
1253855,4601630,1
1253855,119914273,1
1253855,44822877,1
1253855,145386625,1
1253855,100782352,1
1253855,1596533,1
1253855,1712542,1
1253855,134715,1
1253855,136460171,1
1253855,70678966,1
1253855,354224,1
1253855,108209556,1
1253855,41868,1
1253855,49756294,1
1253855,156973329,1
1253855,309888,1
847770,1569253,1
847770,1560742,1
847770,455468,1
847770,999134,1
847770,37788,1
847770,770422,1
788614,1052228,1
788614,1489134,1
788614,874260,1
788614,1325025,1
788614,1265271,1
788614,202903,1
788614,1882318,1
788614,442201,1
788614,1895248,1
788614,1154891,1
788614,665266,1
788614,1171700,1
788614,1078581,1
788614,561156,1
788614,129366978,1
788614,1987997,1
1128656,161831507,1
1128656,180752900,1
1128656,1175880,1
674483,130708438,1
674483,7310819,1
674483,45431394,1
674483,500307,1
674483,1799967,1
674483,1317393,1
674483,80335203,1
674483,104072240,1
674483,195599893,1
674483,155994330,1
674483,191992401,1
674483,96686162,1
674483,199636518,1
674483,153392891,1
674483,193237603,1
674483,131944030,1
674483,161831507,1
674483,79105839,1
674483,51306469,1
674483,176717291,1
674483,100682817,1
674483,140128862,1
674483,16951381,1
221873,1317393,1
221873,1375684,1
221873,161831507,1
221873,186588021,1
221873,1953529,1
221873,1172,1
221873,1393166,1
823347,470004,1
823347,161831507,1
823347,56600062,1
823347,150586894,1
823347,1226884,1
823347,1446285,1
823347,1317393,1
823347,1846928,1
823347,729393,1
823347,786824,1
823347,138097064,1
823347,377120,1
823347,1035515,1
823347,1254878,1
823347,1925956,1
823347,1799967,1
823347,541605,1
823347,463948,1
823347,1910532,1
823347,941902,1
823347,981899,1
823347,33340,1
689908,935769,1
689908,981147,1
689908,1276331,1
689908,626103,1
1531171,1353758,1
1531171,427855,1
1531171,59159956,1
1531171,1611417,1
1531171,1556872,1
1531171,1907970,1
1531171,153279772,1
1531171,104825688,1
1531171,755407,1
1531171,1935707,1
1531171,90297796,1
1531171,83217762,1
1531171,1154644,1
1531171,1003813,1
1531171,1954356,1
1531171,653417,1
1531171,500379,1
1531171,1030207,1
1531171,51164527,1
1531171,1218877,1
1531171,1953529,1
1531171,1331149,1
1531171,1074998,1
1531171,1712542,1
1531171,272099,1
1237964,1411268,1
1237964,161831507,1
1237964,70792023,1
1237964,110563134,1
1237964,193913871,1
1237964,133793743,1
1237964,189791822,1
1237964,131368133,1
1237964,128064797,1
1237964,195173994,1
1237964,41222139,1
1237964,131035228,1
1237964,122527433,1
1237964,139534070,1
1237964,16595766,1
1237964,197610900,1
1237964,147046090,1
561318,197673600,1
561318,367586,1
561318,258019,1
561318,354224,1
561318,47081125,1
561318,173585537,1
561318,106823443,1
561318,117675938,1
561318,660119,1
561318,159777664,1
561318,1801593,1
561318,33066788,1
561318,67429638,1
561318,27622490,1
561318,44483353,1
561318,981147,1
561318,8438375,1
561318,1955064,1
561318,53995741,1
561318,183702139,1
561318,919121,1
561318,65650791,1
561318,179503786,1
561318,117720930,1
561318,14481863,1
561318,98539574,1
561318,67612564,1
561318,12264543,1
561318,871138,1
561318,105177074,1
561318,166506694,1
561318,164925823,1
561318,1142233,1
561318,1218090,1
561318,131383803,1
561318,1248239,1
561318,594226,1
561318,1596533,1
561318,50324028,1
561318,42495037,1
561318,7911239,1
561318,12464806,1
561318,108209556,1
561318,158010753,1
302141,880333,1
302141,1945893,1
302141,691377,1
302141,1140299,1
302141,956937,1
302141,878934,1
302141,1409527,1
302141,322080,1
302141,117664618,1
302141,1741346,1
302141,1386056,1
302141,1530326,1
302141,405885,1
302141,24362371,1
1878743,1200140,1
1989654,880333,1
1989654,952816,1
1989654,36460747,1
1989654,549284,1
1989654,1712542,1
1989654,899608,1
1989654,54424454,1
1989654,384107,1
1989654,1308915,1
1989654,1187120,1
1989654,1694085,1
1989654,1741346,1
1989654,1150879,1
1989654,1169384,1
1989654,1932635,1
1836261,1920625,1
1836261,433847,1
1836261,471187,1
1836261,1168858,1
1836261,1325025,1
1836261,1573122,1
1836261,1291316,1
1836261,1232505,1
1836261,424874,1
1836261,608874,1
1836261,2292382,1
1836261,237570,1
1836261,74529,1
1836261,1456610,1
779524,45530783,1
779524,711469,1
779524,95419084,1
779524,720212,1
779524,996065,1
779524,400532,1
779524,964414,1
779524,37033,1
1681365,470004,1
1681365,1705657,1
1681365,1543036,1
831031,161831507,1
831031,121631892,1
831031,78563457,1
831031,84779192,1
831031,37777451,1
831031,573553,1
831031,1953529,1
107622,163138661,1
107622,182357258,1
107622,98539574,1
107622,8438375,1
107622,147664734,1
107622,14481863,1
107622,38123724,1
1794569,1052228,1
1794569,161831507,1
1794569,119552888,1
1794569,1185389,1
1794569,1987114,1
1794569,486995,1
1794569,1294263,1
1794569,1091250,1
1794569,497913,1
1794569,28932,1
1794569,1606794,1
1794569,874260,1
1794569,157516,1
1794569,1041373,1
1564016,983794,1
1564016,1719234,1
428949,367586,1
428949,23104,1
428949,1317393,1
428949,1463849,1
428949,1011888,1
428949,541605,1
428949,635142,1
428949,8062557,1
428949,244572,1
428949,286667,1
769322,1052228,1
769322,1438194,1
769322,1317393,1
769322,685723,1
769322,665266,1
769322,1011888,1
769322,1154891,1
769322,1937908,1
231666,367586,1
231666,1712542,1
231666,18783076,1
231666,185678689,1
231666,427855,1
231666,685234,1
231666,1519712,1
231666,192283136,1
231666,1355522,1
231666,48651047,1
1642144,117135027,1
1642144,515323,1
1642144,1331149,1
1642144,169156956,1
1642144,98528443,1
1642144,1801104,1
1948512,515323,1
1948512,1965534,1
1948512,23965,1
1948512,1448628,1
1948512,161831507,1
1948512,1166338,1
1948512,792696,1
1948512,1920937,1
1948512,53995741,1
865394,1580975,1
865394,8019,1
865394,1776802,1
865394,1408999,1
865394,1673379,1
865394,1034417,1
865394,157179744,1
865394,660119,1
865394,1456610,1
865394,15174205,1
865394,981147,1
865394,354224,1
865394,6135,1
865394,1130308,1
865394,1085458,1
865394,1143713,1
865394,1555093,1
865394,1661728,1
865394,1131530,1
865394,1198859,1
865394,190774149,1
865394,1463849,1
865394,771463,1
865394,1391108,1
865394,318126,1
865394,158646,1
865394,250484,1
865394,12264543,1
865394,136460171,1
865394,919121,1
865394,117675938,1
865394,8438375,1
865394,191778289,1
865394,1764620,1
865394,176717291,1
865394,37908557,1
865394,63817165,1
865394,1556438,1
865394,1253855,1
865394,655638,1
865394,93056159,1
865394,504863,1
865394,237570,1
865394,162543282,1
865394,879550,1
865394,63194429,1
865394,219225,1
865394,59006183,1
865394,77301481,1
865394,282612,1
865394,515323,1
865394,1750663,1
865394,134715,1
865394,367586,1
865394,1218090,1
865394,139381280,1
865394,56396631,1
865394,70678966,1
865394,134409301,1
1556438,56452174,1
1556438,660119,1
1556438,105365569,1
1556438,112636058,1
1556438,157179744,1
1556438,981147,1
1556438,117675938,1
1556438,8438375,1
1556438,919121,1
1556438,50969807,1
1556438,163025116,1
1556438,31789388,1
1981888,43654,1
1981888,1792838,1
1981888,423817,1
1981888,7832,1
1981888,982212,1
1981888,1409056,1
1981888,1694707,1
1981888,207159,1
1981888,1759624,1
1981888,136605936,1
1981888,106431649,1
1981888,775887,1
1981888,411174,1
1981888,463201,1
1981888,466483,1
1981888,208309,1
1981888,742301,1
1981888,1418963,1
1981888,740483,1
1981888,703570,1
1981888,1582229,1
1981888,866455,1
1981888,529391,1
1981888,841427,1
1981888,642293,1
1981888,854434,1
1981888,1712542,1
1981888,889229,1
1981888,161831507,1
1981888,984542,1
1981888,1700055,1
1981888,108006076,1
1981888,261576,1
1981888,1121196,1
1981888,535320,1
1981888,79288014,1
1144327,7832,1
1144327,43654,1
1144327,1792838,1
1144327,1759624,1
1144327,207159,1
1144327,466483,1
1144327,982212,1
1144327,1409056,1
1144327,1694707,1
1144327,169774,1
1144327,136605936,1
1144327,106431649,1
1144327,775887,1
1144327,411174,1
1144327,463201,1
1144327,208309,1
1144327,742301,1
1144327,1418963,1
1144327,740483,1
1144327,1582229,1
1144327,984542,1
1144327,1712542,1
1144327,161831507,1
1144327,1700055,1
1144327,108006076,1
1144327,261576,1
1144327,1121196,1
1144327,535320,1
1144327,1394772,1
1144327,79288014,1
170815219,1275104,1
170815219,30379304,1
170815219,146696961,1
170815219,1236253,1
170815219,1675256,1
170815219,1289701,1
170815219,388629,1
170815219,203985,1
170815219,1112801,1
170815219,1806902,1
170815219,384107,1
170815219,1921555,1
170815219,1895384,1
170815219,1115795,1
170815219,905940,1
170815219,93337482,1
170815219,1400425,1
170815219,69126748,1
1933483,1771012,1
1933483,1836329,1
1933483,436498,1
1933483,251242,1
1933483,445304,1
1933483,367586,1
1933483,1205446,1
1933483,626103,1
1933483,1801593,1
1933483,19636,1
1933483,258019,1
1933483,981147,1
1933483,148970782,1
1933483,153279772,1
1933483,680725,1
1933483,311684,1
1933483,362801,1
1933483,657558,1
1933483,1687832,1
1933483,768483,1
1933483,1218090,1
1933483,1781810,1
1933483,257375,1
1933483,935769,1
1933483,973363,1
1933483,1157189,1
1933483,1406924,1
1933483,1864055,1
1933483,1501707,1
1933483,106068895,1
1933483,1948737,1
1933483,554839,1
1933483,774360,1
1933483,40971989,1
1933483,11894189,1
997026,117675938,1
997026,137275945,1
997026,86681509,1
997026,190627227,1
997026,1287552,1
997026,8438375,1
997026,1331149,1
997026,149962171,1
997026,91605708,1
997026,100925838,1
997026,133607399,1
997026,56695202,1
997026,171882449,1
997026,155655766,1
997026,183366999,1
997026,15800682,1
997026,162081316,1
997026,172069503,1
997026,515323,1
997026,539127,1
997026,1345438,1
997026,1600183,1
997026,1266586,1
997026,1878658,1
222244,1799967,1
222244,500307,1
222244,1317393,1
222244,16781,1
222244,1479369,1
751891,565623,1
751891,818054,1
751891,789969,1
751891,494297,1
751891,1261287,1
751891,588056,1
751891,545792,1
751891,1366956,1
858595,161831507,1
858595,91605396,1
858595,1499783,1
858595,280906,1
858595,1835678,1
858595,1621232,1
858595,407967,1
858595,1151490,1
858595,56600062,1
858595,1905519,1
858595,136177968,1
858595,40545271,1
858595,104842110,1
858595,177095345,1
858595,84436551,1
793126,407759,1
793126,456575,1
793126,1489134,1
793126,515323,1
793126,613871,1
793126,1965985,1
793126,1292688,1
793126,804026,1
793126,1226884,1
793126,1353571,1
793126,3482533,1
793126,667143,1
793126,1266367,1
793126,322538,1
793126,1024873,1
793126,617697,1
793126,1890418,1
793126,36867,1
793126,823207,1
647351,824782,1
647351,954701,1
647351,969665,1
647351,875838,1
647351,1230613,1
647351,291556,1
647351,1874501,1
647351,576368,1
647351,1340220,1
647351,1194266,1
647351,181916,1
647351,1262251,1
647351,197708246,1
647351,235440,1
647351,513068,1
647351,669003,1
647351,7832,1
647351,515323,1
647351,1031695,1
647351,1345438,1
531278,22929,1
531278,1673132,1
531278,876197,1
531278,770752,1
790021,367586,1
790021,1715518,1
790021,1331149,1
790021,35636,1
790021,18783076,1
790021,42902539,1
790021,79335792,1
790021,101839102,1
790021,77192381,1
790021,42315245,1
790021,1514049,1
790021,1478450,1
790021,1953529,1
790021,65203022,1
790021,54424454,1
790021,116822545,1
790021,92588160,1
538533,367586,1
538533,981147,1
538533,258019,1
104956,117675938,1
104956,40853416,1
104956,186648524,1
104956,174867902,1
104956,191354816,1
104956,115231168,1
104956,172069503,1
104956,1596533,1
104956,8438375,1
104956,41752738,1
104956,117877591,1
104956,18806165,1
104956,44295246,1
104956,148799077,1
104956,190552620,1
104956,29600721,1
1888918,43020253,1
1888918,63545752,1
1888918,1024853,1
1888918,1490310,1
1888918,38559,1
1888918,695434,1
1890797,7832,1
1890797,1936195,1
1890797,176512,1
1890797,134097646,1
1890797,825501,1
1890797,976663,1
1890797,43654,1
1890797,331372,1
1890797,740483,1
1890797,31609,1
1890797,171287302,1
1890797,1485112,1
1890797,85884054,1
1890797,735570,1
1890797,1244789,1
1890797,158998319,1
1890797,1945807,1
1890797,779745,1
1890797,197736761,1
1890797,1339572,1
1890797,8791295,1
1890797,318186,1
1890797,910984,1
1890797,107990682,1
1890797,1778243,1
1890797,1477080,1
1890797,1500568,1
1389521,1353758,1
1389521,827748,1
1389521,153279772,1
1389521,161831507,1
1389521,1364908,1
1389521,1102249,1
1389521,51164527,1
1389521,839192,1
62933588,138062738,1
62933588,1477080,1
62933588,791276,1
62933588,521874,1
62933588,83057184,1
62933588,178733,1
62933588,1388118,1
62933588,679831,1
62933588,753498,1
62933588,732821,1
62933588,1525624,1
62933588,53008955,1
62933588,55081742,1
62933588,184733422,1
62933588,5991724,1
62933588,93056159,1
62933588,94324342,1
62933588,237570,1
62933588,930201,1
62933588,451983,1
62933588,84767110,1
62933588,358020,1
62933588,86167387,1
62933588,1483878,1
62933588,1723820,1
791276,74910796,1
791276,93056159,1
791276,1052228,1
791276,176042882,1
791276,138062738,1
791276,153279772,1
791276,1171700,1
791276,811701,1
791276,144041300,1
791276,139974189,1
791276,908687,1
791276,1912867,1
132533,93056159,1
132533,138062738,1
132533,1477080,1
132533,1880129,1
132533,83057184,1
132533,178733,1
132533,1388118,1
132533,679831,1
132533,753498,1
132533,732821,1
132533,1525624,1
132533,55081742,1
132533,184733422,1
132533,5991724,1
132533,94324342,1
132533,237570,1
132533,930201,1
132533,451983,1
132533,84767110,1
132533,358020,1
132533,86167387,1
132533,1483878,1
132533,1723820,1
544776,163138661,1
544776,143357819,1
544776,28802319,1
544776,118534992,1
544776,102064501,1
544776,80042,1
544776,191043228,1
544776,44295246,1
544776,29600721,1
544776,131397183,1
522414,930621,1
522414,1914745,1
522414,817549,1
522414,119552888,1
522414,1895692,1
1603167,161831507,1
1603167,780609,1
1603167,1537130,1
1603167,129687811,1
1603167,1041115,1
1603167,1337550,1
1603167,986120,1
1395167,177256982,1
1395167,109906157,1
1395167,981147,1
1395167,367586,1
1395167,258019,1
1395167,188758187,1
1395167,37440157,1
1395167,127612656,1
1395167,152001089,1
1395167,36830716,1
1395167,121163690,1
1395167,52931368,1
1395167,107994716,1
1395167,114659538,1
1395167,177412954,1
1395167,128837190,1
1395167,4227046,1
1395167,1097199,1
1395167,1142233,1
1656595,67246421,1
1656595,173323330,1
1656595,1712542,1
1656595,153176232,1
1656595,1750663,1
1656595,197708246,1
673012,1712542,1
673012,780609,1
673012,981147,1
673012,935769,1
673012,609139,1
673012,1405898,1
673012,134715,1
673012,1325025,1
673012,354224,1
673012,233559,1
673012,108021,1
673012,93056159,1
673012,452639,1
673012,27622490,1
673012,1959284,1
673012,367586,1
673012,789969,1
673012,772605,1
673012,664727,1
673012,626103,1
673012,1142233,1
673012,106068895,1
673012,258019,1
673012,493243,1
673012,1801593,1
673012,1385734,1
673012,176529644,1
673012,608874,1
673012,471187,1
673012,110155406,1
673012,137727577,1
673012,433847,1
673012,1931158,1
673012,1586690,1
673012,1645178,1
673012,424874,1
673012,701027,1
673012,74707977,1
673012,1218090,1
673012,15421639,1
673012,846967,1
673012,1566826,1
673012,654960,1
673012,1054881,1
673012,1307370,1
673012,233848,1
673012,192717,1
673012,1682952,1
673012,360038,1
673012,711469,1
673012,427855,1
673012,655638,1
673012,1594774,1
673012,1959866,1
673012,163057486,1
673012,981675,1
673012,256155,1
673012,1677837,1
673012,659567,1
673012,1516587,1
673012,722178,1
673012,121631892,1
673012,414792,1
673012,94828749,1
673012,323060,1
673012,880333,1
673012,1797705,1
673012,1507940,1
673012,1481778,1
673012,1865685,1
673012,1457646,1
673012,1053167,1
673012,1723094,1
673012,1036952,1
673012,186159249,1
673012,1660833,1
673012,915880,1
673012,1954356,1
673012,1059693,1
673012,150389594,1
673012,560327,1
673012,154519,1
673012,624769,1
673012,1232505,1
673012,871138,1
673012,161461716,1
673012,108209556,1
673012,1750663,1
673012,197708246,1
673012,785258,1
673012,1318432,1
673012,506242,1
673012,1331149,1
673012,77586,1
673012,621703,1
673012,653417,1
673012,568069,1
673012,1857950,1
673012,1386061,1
673012,1431786,1
673012,78295835,1
673012,948743,1
673012,161831507,1
673012,1168442,1
673012,1450722,1
673012,1219198,1
673012,1530984,1
673012,1816198,1
673012,413104,1
673012,1775619,1
673012,160862327,1
673012,110162683,1
673012,1797219,1
673012,115607,1
673012,783690,1
673012,556297,1
673012,555882,1
673012,618973,1
673012,1446285,1
673012,137639,1
673012,1823187,1
673012,618177,1
673012,1673997,1
673012,448465,1
673012,1406924,1
673012,1987997,1
673012,1501707,1
673012,456839,1
673012,1478450,1
673012,1590667,1
673012,1157189,1
673012,1062009,1
673012,1179473,1
673012,33396,1
673012,1010805,1
673012,1444398,1
673012,121190,1
673012,1402929,1
696070,83082291,1
696070,114982031,1
696070,56396631,1
696070,1712542,1
696070,12264543,1
696070,151721916,1
696070,38274868,1
696070,178681697,1
696070,98612047,1
696070,138978092,1
696070,48275381,1
696070,660119,1
696070,80035059,1
696070,114345956,1
696070,7925603,1
696070,164199446,1
696070,125142694,1
696070,85765732,1
696070,94023986,1
696070,134715,1
696070,367586,1
696070,1218090,1
696070,354224,1
696070,567012,1
696070,919121,1
696070,1764620,1
696070,1248239,1
1335840,780609,1
1335840,91605396,1
1335840,919844,1
1335840,965746,1
580562,161831507,1
580562,76869205,1
580562,70973,1
580562,1329573,1
580562,1531161,1
1452034,161831507,1
1452034,138097064,1
1452034,188839600,1
1452034,49505620,1
1452034,427855,1
1452034,37777451,1
1452034,167618813,1
1452034,21238948,1
404945,120838106,1
404945,139381280,1
404945,763093,1
404945,132347687,1
404945,1712542,1
404945,74598819,1
404945,1266481,1
404945,654536,1
404945,368471,1
404945,45135,1
404945,147713211,1
404945,194486521,1
404945,22213266,1
404945,189742633,1
404945,23586363,1
404945,20987366,1
404945,30033502,1
404945,58546254,1
404945,59465151,1
404945,106203680,1
404945,27356490,1
404945,102533561,1
404945,168127273,1
1901138,440115,1
1901138,1723094,1
1901138,113764897,1
1901138,956937,1
1901138,1712542,1
1901138,1945893,1
1901138,1386056,1
1901138,880333,1
1901138,74622281,1
1901138,1882779,1
1901138,258019,1
1901138,108209556,1
1901138,708171,1
374494,93056159,1
374494,89991080,1
374494,103078044,1
374494,1325025,1
374494,1838105,1
374494,25582677,1
374494,1659104,1
374494,171441475,1
374494,12575,1
374494,70659390,1
374494,635617,1
374494,189372,1
374494,163218614,1
374494,276520,1
374494,1733135,1
374494,880405,1
1418357,25265205,1
1418357,91098237,1
1418357,76838072,1
1418357,46802197,1
1418357,132401268,1
1418357,57984996,1
1418357,71488303,1
1418357,824782,1
1418357,515323,1
1418357,48229118,1
1418357,148643452,1
1418357,27939251,1
1418357,86519746,1
1418357,196599241,1
197048,171398,1
197048,93056159,1
197048,1454268,1
197048,138062738,1
197048,1625889,1
197048,549529,1
197048,340124,1
197048,132533,1
197048,732821,1
197048,1525624,1
197048,184733422,1
197048,55081742,1
197048,74115,1
197048,1183992,1
197048,1095847,1
197048,1331984,1
197048,934524,1
197048,1164247,1
197048,1495221,1
197048,575991,1
197048,1175130,1
197048,1627566,1
702509,189791822,1
702509,1325025,1
702509,115298,1
702509,1469743,1
702509,37309,1
702509,1568888,1
702509,178343846,1
702509,1859926,1
702509,847508,1
702509,426066,1
173516,946004,1
173516,378583,1
173516,1201431,1
173516,1921768,1
173516,1653414,1
1997522,981147,1
1997522,20247582,1
1997522,7123988,1
1997522,197708246,1
1997522,93041976,1
1997522,71747830,1
1997522,124413561,1
1997522,72564083,1
1997522,103786685,1
1997522,43202508,1
996317,981147,1
996317,1712542,1
996317,882644,1
996317,258019,1
996317,153279772,1
996317,153444788,1
996317,93056159,1
996317,103078044,1
996317,9923660,1
996317,65387818,1
996317,811277,1
996317,1481962,1
996317,86167387,1
996317,1660833,1
996317,83045194,1
996317,110155406,1
996317,194221635,1
996317,22254737,1
996317,132713986,1
996317,98903373,1
996317,54252879,1
996317,48103131,1
996317,33241045,1
996317,182874610,1
996317,1596533,1
996317,433847,1
996317,1306401,1
996317,789170,1
996317,210155,1
996317,300888,1
1508646,161831507,1
1508646,780609,1
1508646,11015475,1
1508646,84779192,1
1508646,84972504,1
1508646,70135696,1
1508646,1618458,1
1508646,40089945,1
1508646,117108603,1
1508646,145748086,1
1508646,18668,1
1830726,1211891,1
1830726,1700055,1
1830726,27622490,1
1830726,108209556,1
1830726,258019,1
1830726,1218090,1
1830726,981147,1
1830726,161831507,1
1830726,190803,1
1830726,1281912,1
1830726,367586,1
1830726,354224,1
1830726,297117,1
1830726,1823046,1
1830726,1353758,1
1830726,233246,1
1830726,1694789,1
1830726,76226,1
1830726,143764,1
1830726,1215324,1
1830726,480100,1
1830726,1126943,1
1830726,1084571,1
1830726,1509263,1
1830726,1663305,1
1830726,1980557,1
1830726,901379,1
1830726,1883216,1
1830726,1612873,1
1830726,542427,1
1830726,871239,1
1830726,1710983,1
1830726,82830114,1
1830726,1489134,1
1830726,4354,1
1830726,1801593,1
1830726,973363,1
1830726,1880952,1
1830726,82448506,1
1830726,1248239,1
1193965,27905,1
1193965,72261612,1
1193965,616745,1
1193965,1974088,1
1193965,258019,1
1193965,493243,1
1193965,367586,1
1193965,981147,1
1193965,995635,1
1193965,1059693,1
1193965,1712542,1
1193965,134715,1
1193965,804239,1
1193965,619721,1
1193965,33962792,1
1193965,143725487,1
1193965,1484602,1
1193965,1459730,1
1193965,385058,1
1193965,1114399,1
1193965,747823,1
1193965,935769,1
1193965,1218090,1
1193965,1801593,1
1193965,19636,1
1193965,1054881,1
1193965,354224,1
1193965,1057797,1
1193965,697566,1
1193965,128256541,1
1193965,554839,1
1193965,165408,1
1193965,1211903,1
1193965,556678,1
1193965,905940,1
1193965,164835752,1
1193965,1528589,1
1193965,129969018,1
1193965,7832,1
1396529,191265324,1
1396529,789969,1
1396529,166015046,1
1396529,711469,1
1396529,1541982,1
